tweet_id,posted_on,user_id,retweeted_status,quoted_status,in_reply_to,urls,is_truncated
873580594931703808,2017-06-10 16:40:18,2733527663,,873579012999827456,,"['https://twitter.com/bostonglobe/status/873579012999827456', 'https://t.co/i9K6pX6JG0']",False
876570995384918016,2017-06-18 22:43:05,3029861435,,,,"['http://bit.ly/2sgd35U', 'https://t.co/04xQHJHRO3']",False
886895385465069568,2017-07-17 10:28:32,4641615506,,,886891482984005632,"['https://www.bostonglobe.com/ideas/2016/02/09/hoskins/QhjVuBHqnrjrT0wSeWRJII/story.html', 'https://t.co/US7VB8YZOQ']",False
892508288889135104,2017-08-01 22:12:12,4672302414,,,892485878731476993,,False
855943146814840833,2017-04-23 00:35:23,852667086,,,,"['https://t.co/6vrxopLpIF', 'http://s.doyle.media/NyPgcB']",False
895684141546479616,2017-08-10 16:31:55,40559709,,,895683969320075264,"['http://www.nytimes.com/interactive/2013/02/04/science/girls-lead-in-science-exam-but-not-in-the-united-states.html', 'https://t.co/xIquscg4Q9']",False
855863459904233472,2017-04-22 19:18:44,18352529,855831208177152000,,,,False
855870683250696192,2017-04-22 19:47:26,632279524,855831208177152000,,,,False
855925022774272000,2017-04-22 23:23:22,372538313,855814562209255426,,,,False
855831979404566529,2017-04-22 17:13:39,32283017,855831208177152000,,,,False
855849974629670913,2017-04-22 18:25:09,934246032,855814562209255426,,,,False
855899590549053441,2017-04-22 21:42:18,23075394,855814562209255426,,,,False
865061638235234305,2017-05-18 04:29:01,452416430,865056625035444224,,,,False
870444616062869506,2017-06-02 00:59:03,826501359201513473,870441358649163778,870429819242254337,,,False
833450187939053568,2017-02-19 22:56:24,748642928466198529,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
842361681162448896,2017-03-16 13:07:29,299656356,842024812830724096,,,,False
855800160294711296,2017-04-22 15:07:12,224723108,855799143113125889,,,,False
855834580531720192,2017-04-22 17:23:59,128225439,855814562209255426,,,,False
856027950143156224,2017-04-23 06:12:22,453643985,856004837833572352,,,,False
870447793617416192,2017-06-02 01:11:40,19825983,870441358649163778,870429819242254337,,,False
862257246792757248,2017-05-10 10:45:22,289911123,862104905707921409,,,,False
872806245673119744,2017-06-08 13:23:19,34236869,872803779191734272,872586183355887617,,,False
876327871391903744,2017-06-18 06:37:00,835245422897659904,876327868795678725,,,"['https://t.co/KJjsRZolRD', 'https://www.bostonglobe.com/business/2017/06/16/convergence-science-and-engineering-seen-key-new-therapies/LUyMfjcVqhwhZWnqqyhKSM/story.html']",False
842026574073475073,2017-03-15 14:55:54,808139857583362048,842024812830724096,,,,False
855776645734641665,2017-04-22 13:33:46,218993498,855775290953519106,,,"['http://bos.gl/3fpquzG', 'https://t.co/toX3oqcUe9']",False
855827808140046337,2017-04-22 16:57:04,395858170,855824538071957504,,,,False
855832291364483073,2017-04-22 17:14:53,17782240,855831208177152000,,,,False
855842901527539713,2017-04-22 17:57:03,275735030,855831208177152000,,,,False
900508702221971457,2017-08-24 00:02:59,18812302,900500668175220736,,,,False
909048440994312193,2017-09-16 13:36:52,23036369,909047993453748224,,,,False
856006485339451393,2017-04-23 04:47:04,141021044,856004837833572352,,,,False
833437323568091136,2017-02-19 22:05:17,337227492,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
824502584719396865,2017-01-26 06:21:49,17750659,824501303619510276,,,,False
833498424586731520,2017-02-20 02:08:04,418675855,833464195656003584,,,,False
842035334049366016,2017-03-15 15:30:42,470515348,842024812830724096,,,,False
870471412116582400,2017-06-02 02:45:31,4883476894,870441358649163778,870429819242254337,,,False
806671161941577728,2016-12-08 01:26:06,350336411,806615049720786944,,,,False
806903624815104000,2016-12-08 16:49:50,239522450,806615049720786944,,,,False
872803779191734272,2017-06-08 13:13:31,144612928,,872586183355887617,,"['https://twitter.com/bostonglobe/status/872586183355887617', 'https://t.co/UoXvYkdPq6']",False
814561329562484736,2016-12-29 19:58:49,381971674,814552579053146112,,,,False
806689478119227392,2016-12-08 02:38:53,81139127,806615049720786944,,,,False
806698185947316224,2016-12-08 03:13:29,781218079,806615049720786944,,,,False
809785475531767808,2016-12-16 15:41:17,72822574,809553390606974976,,,"['http://bit.ly/2gtDgcQ', 'https://t.co/yK7aHjYyhY']",False
808404765029924864,2016-12-12 20:14:50,872059213,808153177736511488,,,,False
856132788671709184,2017-04-23 13:08:57,1644229993,855915283705450496,,,,False
900500898773958656,2017-08-23 23:31:59,38709192,900500668175220736,,,,False
808154894716850176,2016-12-12 03:41:56,277490848,808153177736511488,,,,False
801575956653731840,2016-11-23 23:59:35,117578105,801521014257647616,801425085059960832,,,False
855799510450274305,2017-04-22 15:04:37,36989577,855799143113125889,,,,False
870445473483685889,2017-06-02 01:02:27,161487956,870441358649163778,870429819242254337,,,False
870449863762345985,2017-06-02 01:19:54,748413571,870441358649163778,870429819242254337,,,False
855823304099332097,2017-04-22 16:39:10,16170802,855799143113125889,,,,False
876807209224732673,2017-06-19 14:21:43,457747804,876791137356435456,,,,False
806916996042555393,2016-12-08 17:42:58,1321234164,806615049720786944,,,,False
806713034924326913,2016-12-08 04:12:30,2437114425,806615049720786944,,,,False
855517604081008641,2017-04-21 20:24:26,39554902,855512183492550657,,,,False
855779738551549953,2017-04-22 13:46:03,1653996420,855775290953519106,,,"['http://bos.gl/3fpquzG', 'https://t.co/toX3oqcUe9']",False
806675785146892288,2016-12-08 01:44:29,2393945638,806615049720786944,,,,False
831489763085516801,2017-02-14 13:06:22,199274736,831488698969706498,,,,False
833452917881438208,2017-02-19 23:07:15,780545974145921024,833447131444699136,,,,False
833454202135465986,2017-02-19 23:12:21,269963676,833453881053044736,,,,False
835577644859150336,2017-02-25 19:50:09,575658149,,,,"['https://t.co/GfCDKXOkQX', 'https://www.bostonglobe.com/metro/2017/02/23/mildred-dresselhaus-mit-physicist-and-presidential-medal-freedom-recipient-dies/FdXiYtUFk6wpgix4n2nz1L/story.html']",False
835577770474360832,2017-02-25 19:50:39,3914047581,835577644859150336,,,,False
835281568423890946,2017-02-25 00:13:39,2333399166,833436488998195202,,,,False
831295853142892544,2017-02-14 00:15:50,246539706,831291650299330560,,,,False
829901563309223936,2017-02-10 03:55:26,269570589,829900719075577860,,,,False
833447229394395136,2017-02-19 22:44:38,1330331953,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833820368758398976,2017-02-20 23:27:22,2230296042,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
834625123231490048,2017-02-23 04:45:10,536609411,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
824440481769611264,2017-01-26 02:15:02,1315921093,824440224487010304,,,,False
824445432256290816,2017-01-26 02:34:43,767569768744230912,824440224487010304,,,,False
824502262789595136,2017-01-26 06:20:32,289112207,824501303619510276,,,,False
824502683855773696,2017-01-26 06:22:13,156510989,824501303619510276,,,,False
825396026336894976,2017-01-28 17:32:02,436237971,825144588805427202,825072165804507138,,,False
833411379352592384,2017-02-19 20:22:11,302728377,833401749654351874,,,"['http://bos.gl/Jt2C2li', 'https://t.co/tM2BKlWVsb']",False
833435675722539008,2017-02-19 21:58:44,1210213363,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833402077271318529,2017-02-19 19:45:13,50716132,833401749654351874,,,"['http://bos.gl/Jt2C2li', 'https://t.co/tM2BKlWVsb']",False
833452683021279233,2017-02-19 23:06:19,472626894,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833484196853080065,2017-02-20 01:11:32,250882048,833453881053044736,,,,False
833549938596274181,2017-02-20 05:32:46,2417510562,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
862105183173525504,2017-05-10 00:41:07,14624190,862104905707921409,,,,False
871618534828195840,2017-06-05 06:43:47,805487443356962816,870441358649163778,870429819242254337,,,False
877196031854690304,2017-06-20 16:06:46,741961328936390656,876791137356435456,,,,False
855831256344346625,2017-04-22 17:10:46,817453551102267392,855775290953519106,,,"['http://bos.gl/3fpquzG', 'https://t.co/toX3oqcUe9']",False
833431170889216000,2017-02-19 21:40:50,19268845,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
856012771539902464,2017-04-23 05:12:03,329923237,856004837833572352,,,,False
806671414552051712,2016-12-08 01:27:07,714618929893625856,806615049720786944,,,,False
833450181110726657,2017-02-19 22:56:22,1398493693,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
842993269470576640,2017-03-18 06:57:12,842035054947770368,842857330790322176,,,"['http://www.bostonglobe.com/opinion/columns/2017/03/14/why-are-climate-change-models-flawed-because-climate-science-incomplete/hekwjPBTScRpFyXaXnrWhI/story.html?event=event25?event=event25', 'https://t.co/jRS5xBj3IF']",False
870569196471582720,2017-06-02 09:14:05,3628270873,870565218170089472,,,"['https://t.co/AWn277rrp3', 'https://www.google.com/amp/s/www.bostonglobe.com/news/politics/2017/06/01/california-new-york-washington-unite-back-climate-pact/YzBTMXEeVnetlk6Ukl6W5N/amp.html']",False
857394071773618176,2017-04-27 00:40:50,15997213,857393138851356672,,,,False
806870788662001664,2016-12-08 14:39:21,612832554,806615049720786944,,,,False
808479145936220160,2016-12-13 01:10:23,780227900431736832,808384722208509957,,,"['http://www.bostonglobe.com/ideas/2016/12/11/let-waste-more-money-science/afvbusk8G5T5IcrgldkmJJ/story.html#comments', 'https://t.co/SqxASHeW7c']",False
833441552957587456,2017-02-19 22:22:05,261403471,833436488998195202,,,,False
833438870997852160,2017-02-19 22:11:26,17455148,833436488998195202,,,,False
833462828744859648,2017-02-19 23:46:38,883145995,833436488998195202,,,,False
833470492828786688,2017-02-20 00:17:05,1249888694,833464195656003584,,,,False
833486685610467328,2017-02-20 01:21:25,214621432,833464195656003584,,,,False
833505456026836992,2017-02-20 02:36:01,2652530370,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833648550076506112,2017-02-20 12:04:37,809165110203715584,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833704905013485568,2017-02-20 15:48:33,883767102,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
862209032299347968,2017-05-10 07:33:47,115937955,862104905707921409,,,,False
831274691411181568,2017-02-13 22:51:45,542153653,831272507399364609,,,,False
833819382656667648,2017-02-20 23:23:27,362471338,833436488998195202,,,,False
855920128176918528,2017-04-22 23:03:55,933491851,855831208177152000,,,,False
856055613608136704,2017-04-23 08:02:17,811739467,855915283705450496,,,,False
857393479680495616,2017-04-27 00:38:29,930084780,857393138851356672,,,,False
857408903075827712,2017-04-27 01:39:47,3828855646,857356907899695104,,,,False
860296204017700864,2017-05-05 00:52:53,109303284,860295920562438144,,,,False
870661679700480000,2017-06-02 15:21:35,30027445,870441358649163778,870429819242254337,,,False
842857802951528448,2017-03-17 21:58:54,533402213,842857330790322176,,,"['http://www.bostonglobe.com/opinion/columns/2017/03/14/why-are-climate-change-models-flawed-because-climate-science-incomplete/hekwjPBTScRpFyXaXnrWhI/story.html?event=event25?event=event25', 'https://t.co/jRS5xBj3IF']",False
870456237271519232,2017-06-02 01:45:13,573856503,870441358649163778,870429819242254337,,,False
833449441986224128,2017-02-19 22:53:26,817198368254464000,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833524184080850944,2017-02-20 03:50:26,586091284,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833708564342513664,2017-02-20 16:03:05,46591698,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
842008079977844736,2017-03-15 13:42:24,832695760596578304,841992444187160577,,,,False
842025776211988480,2017-03-15 14:52:43,1087551998,842024812830724096,,,,False
842028538127618049,2017-03-15 15:03:42,2391615816,842024812830724096,,,,False
842031336013598721,2017-03-15 15:14:49,2906849379,842024812830724096,,,,False
842054849256656897,2017-03-15 16:48:15,817186169230397440,842024812830724096,,,,False
842358656406556673,2017-03-16 12:55:28,108688171,842024812830724096,,,,False
842026578901110786,2017-03-15 14:55:55,481473268,842024812830724096,,,,False
842360560675098626,2017-03-16 13:03:02,156316105,842024812830724096,,,,False
833436435663446016,2017-02-19 22:01:45,1210220221,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833445309132988416,2017-02-19 22:37:01,281720585,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833449953804574720,2017-02-19 22:55:28,2806316115,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833455346739994624,2017-02-19 23:16:54,257339420,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833428075627044864,2017-02-19 21:28:32,778658403702931456,833401749654351874,,,"['http://bos.gl/Jt2C2li', 'https://t.co/tM2BKlWVsb']",False
833431685211512832,2017-02-19 21:42:52,2248978988,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833443888388005888,2017-02-19 22:31:22,16297897,833442557451497473,,,,False
833456621825187840,2017-02-19 23:21:58,14632689,833442557451497473,,,,False
842097911911571456,2017-03-15 19:39:22,14101232,842024812830724096,,,,False
833440604231196673,2017-02-19 22:18:19,237559510,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833453117870071809,2017-02-19 23:08:02,50374033,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833461870409441281,2017-02-19 23:42:49,806195242433150976,833436488998195202,,,,False
833466234498867201,2017-02-20 00:00:10,2980625739,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833474781987102721,2017-02-20 00:34:07,4173763162,833436488998195202,,,,False
833494289309130753,2017-02-20 01:51:38,291242443,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
824605102602346497,2017-01-26 13:09:11,1851931958,824440224487010304,,,,False
831275675298455553,2017-02-13 22:55:40,1681755691,831272507399364609,,,,False
842040959672147969,2017-03-15 15:53:03,454996651,842024812830724096,,,,False
833750043546955776,2017-02-20 18:47:55,1016486173,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833441035816611840,2017-02-19 22:20:02,48872104,833436488998195202,,,,False
825018532068929537,2017-01-27 16:32:00,2712925339,825018226929201152,,,"['https://www.bostonglobe.com/magazine/2017/01/25/ways-animals-are-smarter-than-you-think/sRFfVl5itJnn9TdnmRFcFP/story.html', 'https://t.co/j3rnrW1Iqf']",False
831275146673467393,2017-02-13 22:53:33,19363186,831272507399364609,,,,False
806671532491755520,2016-12-08 01:27:35,955906094,806615049720786944,,,,False
836518890704248832,2017-02-28 10:10:19,194319125,833478041837981696,,,,False
833456820647665664,2017-02-19 23:22:45,2153601294,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833448625103478784,2017-02-19 22:50:11,4467796213,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
864175142972162048,2017-05-15 17:46:24,30588028,864080078057209857,,,"['https://t.co/cvCmVsBKZB', 'https://www.bostonglobe.com/news/science/2017/04/26/scientists-keep-increasing-projections-sea-level-increase/3Wq26jlUzMxHgvj6ImmGvL/amp.html']",False
833448154578067456,2017-02-19 22:48:19,711209869,833447131444699136,,,,False
833449358343315456,2017-02-19 22:53:06,3088968243,833442557451497473,,,,False
833454133852020736,2017-02-19 23:12:04,863469548,833453881053044736,,,,False
833443360543121408,2017-02-19 22:29:16,207880710,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
806782659481346049,2016-12-08 08:49:09,170369342,806615049720786944,,,,False
806668328529821696,2016-12-08 01:14:51,49148497,806615049720786944,,,,False
806908098954698753,2016-12-08 17:07:37,23830016,806615049720786944,,,,False
833469443267141634,2017-02-20 00:12:55,2205161185,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833544067145310210,2017-02-20 05:09:26,111150595,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833581575426056195,2017-02-20 07:38:29,2880602015,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833437123755835392,2017-02-19 22:04:29,272642804,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
